InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority,InvoiceDay,Total_Spend,Day_Of_Week,Hour,Year,Month,cluster
570459,SKU_1067,USB Cable,4,2024-02-05 15:00:00,53.75,76660.0,Norway,0.14,paypall,15.52,Electronics,Online,Not Returned,UPS,Rome,High,2024-02-05,215.0,0,15,2024,2,1
990992,SKU_1829,T-shirt,13,2024-02-05 21:00:00,36.58,47670.0,Belgium,0.29,paypall,14.87,Electronics,In-store,Not Returned,DHL,Berlin,High,2024-02-05,475.53999999999996,0,21,2024,2,0
992243,SKU_1377,Wireless Mouse,41,2024-02-06 02:00:00,4.51,83790.0,Netherlands,0.02,Credit Card,29.15,Accessories,In-store,Not Returned,DHL,London,High,2024-02-06,184.91,1,2,2024,2,2
201483,SKU_1717,Wall Clock,6,2024-02-06 04:00:00,47.07,52782.0,United States,0.46,paypall,28.91,Apparel,Online,Returned,Royal Mail,Amsterdam,Low,2024-02-06,282.42,1,4,2024,2,2
525884,SKU_1134,Headphones,18,2024-02-06 05:00:00,71.16,64483.0,Italy,0.02,Credit Card,29.29,Electronics,Online,Not Returned,Royal Mail,Paris,Low,2024-02-06,1280.8799999999999,1,5,2024,2,2
832403,SKU_1501,T-shirt,4,2024-02-06 14:00:00,66.5,62721.0,Australia,0.37,Bank Transfer,18.06,Furniture,In-store,Not Returned,UPS,London,High,2024-02-06,266.0,1,14,2024,2,1
776575,SKU_1174,USB Cable,14,2024-02-06 15:00:00,96.03,38246.0,Spain,0.05,paypall,19.96,Accessories,In-store,Not Returned,DHL,London,Low,2024-02-06,1344.42,1,15,2024,2,0
266321,SKU_1652,Backpack,30,2024-02-06 20:00:00,16.63,25509.0,Australia,0.43,Bank Transfer,27.66,Accessories,Online,Not Returned,DHL,Berlin,Low,2024-02-06,498.9,1,20,2024,2,2
664952,SKU_1536,Backpack,21,2024-02-06 22:00:00,52.36,79102.0,Germany,0.34,paypall,24.94,Apparel,In-store,Not Returned,Royal Mail,Berlin,Medium,2024-02-06,1099.56,1,22,2024,2,1
421456,SKU_1289,Headphones,44,2024-02-07 02:00:00,83.98,23045.0,Spain,0.11,Bank Transfer,8.02,Electronics,In-store,Not Returned,DHL,Paris,Low,2024-02-07,3695.1200000000003,2,2,2024,2,2
279170,SKU_1621,Blue Pen,19,2024-02-07 03:00:00,44.8,48219.0,France,0.44,paypall,21.12,Electronics,In-store,Returned,DHL,Rome,High,2024-02-07,851.1999999999999,2,3,2024,2,2
635702,SKU_1792,Backpack,3,2024-02-07 04:00:00,62.66,51567.0,United Kingdom,0.18,Bank Transfer,20.3,Accessories,In-store,Not Returned,UPS,Paris,High,2024-02-07,187.98,2,4,2024,2,0
509092,SKU_1106,White Mug,34,2024-02-07 06:00:00,94.39,23576.0,France,0.03,paypall,12.62,Electronics,Online,Not Returned,Royal Mail,London,Low,2024-02-07,3209.26,2,6,2024,2,2
748226,SKU_1786,Wireless Mouse,30,2024-02-07 08:00:00,94.64,11067.0,Germany,0.22,paypall,25.87,Accessories,In-store,Returned,UPS,Paris,Low,2024-02-07,2839.2,2,8,2024,2,2
827900,SKU_1688,Backpack,47,2024-02-07 09:00:00,42.32,65886.0,Sweden,0.02,Bank Transfer,8.14,Electronics,In-store,Returned,UPS,London,Low,2024-02-07,1989.04,2,9,2024,2,1
717590,SKU_1929,White Mug,6,2024-02-07 11:00:00,53.02,78686.0,United Kingdom,0.17,paypall,18.14,Electronics,Online,Not Returned,FedEx,Berlin,Low,2024-02-07,318.12,2,11,2024,2,1
268501,SKU_1285,Desk Lamp,2,2024-02-07 13:00:00,82.77,62678.0,United States,0.3,paypall,26.76,Apparel,Online,Not Returned,UPS,Rome,High,2024-02-07,165.54,2,13,2024,2,2
465314,SKU_1620,Notebook,30,2024-02-07 14:00:00,63.2,42157.0,Spain,0.1,Credit Card,17.47,Apparel,In-store,Not Returned,Royal Mail,Amsterdam,Low,2024-02-07,1896.0,2,14,2024,2,0
298405,SKU_1549,Wall Clock,4,2024-02-07 15:00:00,4.36,10174.0,Germany,0.14,paypall,18.62,Electronics,Online,Not Returned,UPS,Amsterdam,Medium,2024-02-07,17.44,2,15,2024,2,0
860669,SKU_1131,Backpack,12,2024-02-07 20:00:00,76.79,46362.0,Sweden,0.1,Bank Transfer,19.86,Stationery,Online,Not Returned,Royal Mail,London,Low,2024-02-07,921.48,2,20,2024,2,1
745047,SKU_1220,T-shirt,4,2024-02-07 22:00:00,85.87,58014.0,France,0.16,paypall,13.96,Stationery,Online,Not Returned,Royal Mail,London,Medium,2024-02-07,343.48,2,22,2024,2,1
603411,SKU_1076,Backpack,29,2024-02-08 03:00:00,46.78,32616.0,Australia,0.03,Bank Transfer,16.0,Electronics,Online,Not Returned,UPS,Berlin,Low,2024-02-08,1356.6200000000001,3,3,2024,2,2
710522,SKU_1878,Blue Pen,13,2024-02-08 06:00:00,83.79,17702.0,Italy,0.07,Bank Transfer,7.88,Apparel,In-store,Not Returned,Royal Mail,Berlin,Low,2024-02-08,1089.27,3,6,2024,2,1
284887,SKU_1650,White Mug,1,2024-02-08 07:00:00,85.3,74277.0,Norway,0.02,paypall,9.17,Apparel,In-store,Not Returned,Royal Mail,Amsterdam,Low,2024-02-08,85.3,3,7,2024,2,0
744472,SKU_1293,Office Chair,20,2024-02-08 13:00:00,4.69,77257.0,Australia,0.43,Bank Transfer,21.96,Furniture,In-store,Not Returned,DHL,Paris,High,2024-02-08,93.80000000000001,3,13,2024,2,0
720832,SKU_1094,White Mug,37,2024-02-08 15:00:00,66.63,74064.0,France,0.43,Credit Card,18.19,Apparel,Online,Not Returned,UPS,London,High,2024-02-08,2465.31,3,15,2024,2,2
803636,SKU_1957,Desk Lamp,45,2024-02-08 19:00:00,62.87,27265.0,Germany,0.31,paypall,7.13,Electronics,In-store,Not Returned,DHL,Berlin,Medium,2024-02-08,2829.15,3,19,2024,2,2
267086,SKU_1528,Office Chair,46,2024-02-08 23:00:00,38.95,19792.0,Norway,0.47,Credit Card,11.23,Apparel,Online,Not Returned,DHL,Berlin,Medium,2024-02-08,1791.7,3,23,2024,2,0
382240,SKU_1912,USB Cable,8,2024-02-09 01:00:00,19.46,76178.0,France,0.17,Bank Transfer,23.59,Accessories,Online,Not Returned,UPS,London,Medium,2024-02-09,155.68,4,1,2024,2,1
627705,SKU_1282,Blue Pen,14,2024-02-09 03:00:00,73.7,88809.0,Norway,0.19,Credit Card,28.21,Furniture,In-store,Not Returned,Royal Mail,Paris,Low,2024-02-09,1031.8,4,3,2024,2,2
639782,SKU_1232,Desk Lamp,4,2024-02-09 06:00:00,54.59,53078.0,United Kingdom,0.15,Bank Transfer,29.13,Furniture,In-store,Returned,DHL,London,Low,2024-02-09,218.36,4,6,2024,2,1
590850,SKU_1993,Desk Lamp,2,2024-02-09 14:00:00,45.33,81920.0,Australia,0.04,paypall,9.47,Accessories,Online,Returned,FedEx,Berlin,Medium,2024-02-09,90.66,4,14,2024,2,2
522019,SKU_1379,Blue Pen,5,2024-02-09 15:00:00,27.74,29938.0,Netherlands,0.47,Credit Card,29.84,Apparel,In-store,Not Returned,FedEx,Rome,Low,2024-02-09,138.7,4,15,2024,2,0
462605,SKU_1788,Wireless Mouse,26,2024-02-09 19:00:00,45.65,63690.0,United States,0.2,paypall,12.61,Apparel,Online,Not Returned,Royal Mail,Berlin,High,2024-02-09,1186.8999999999999,4,19,2024,2,2
176925,SKU_1158,Blue Pen,30,2024-02-09 22:00:00,33.67,27650.0,Australia,0.34,paypall,18.48,Accessories,Online,Not Returned,FedEx,Paris,High,2024-02-09,1010.1,4,22,2024,2,0
652132,SKU_1687,Blue Pen,31,2024-02-10 04:00:00,15.19,31293.0,Spain,0.18,Bank Transfer,9.85,Apparel,In-store,Not Returned,Royal Mail,Amsterdam,Low,2024-02-10,470.89,5,4,2024,2,1
948644,SKU_1081,Wireless Mouse,41,2024-02-10 05:00:00,36.49,20088.0,Belgium,0.14,Credit Card,13.94,Furniture,Online,Not Returned,DHL,Amsterdam,High,2024-02-10,1496.0900000000001,5,5,2024,2,1
520776,SKU_1024,Office Chair,36,2024-02-10 07:00:00,18.09,45312.0,France,0.11,Bank Transfer,25.77,Stationery,Online,Not Returned,FedEx,Amsterdam,Medium,2024-02-10,651.24,5,7,2024,2,1
676520,SKU_1795,Wall Clock,39,2024-02-10 12:00:00,72.88,54426.0,Netherlands,0.32,Bank Transfer,13.2,Furniture,Online,Not Returned,FedEx,Amsterdam,Low,2024-02-10,2842.3199999999997,5,12,2024,2,2
924125,SKU_1148,Notebook,42,2024-02-10 16:00:00,56.13,98080.0,Germany,0.3,Credit Card,8.78,Electronics,Online,Not Returned,UPS,London,High,2024-02-10,2357.46,5,16,2024,2,0
311213,SKU_1735,Notebook,38,2024-02-11 00:00:00,27.57,76280.0,Netherlands,0.32,paypall,29.22,Furniture,Online,Not Returned,UPS,Berlin,Medium,2024-02-11,1047.66,6,0,2024,2,1
568085,SKU_1639,Wall Clock,41,2024-02-11 03:00:00,52.29,55402.0,Belgium,0.4,Credit Card,12.91,Furniture,In-store,Not Returned,UPS,Paris,Low,2024-02-11,2143.89,6,3,2024,2,0
610956,SKU_1664,Wall Clock,38,2024-02-11 07:00:00,37.95,55421.0,United Kingdom,0.22,Credit Card,14.43,Apparel,In-store,Not Returned,FedEx,Berlin,High,2024-02-11,1442.1000000000001,6,7,2024,2,1
543876,SKU_1324,Notebook,13,2024-02-11 08:00:00,55.44,92653.0,Germany,0.45,Bank Transfer,20.82,Stationery,Online,Not Returned,DHL,Paris,High,2024-02-11,720.72,6,8,2024,2,1
469750,SKU_1199,Backpack,11,2024-02-11 09:00:00,31.56,46130.0,Sweden,0.14,Credit Card,9.61,Apparel,In-store,Not Returned,DHL,London,High,2024-02-11,347.15999999999997,6,9,2024,2,1
613147,SKU_1974,Blue Pen,38,2024-02-11 11:00:00,77.35,32850.0,Australia,0.29,Credit Card,10.42,Accessories,Online,Not Returned,FedEx,Berlin,Medium,2024-02-11,2939.2999999999997,6,11,2024,2,2
179369,SKU_1178,Blue Pen,29,2024-02-11 18:00:00,76.43,77571.0,Sweden,0.37,Bank Transfer,17.98,Apparel,In-store,Not Returned,FedEx,London,Medium,2024-02-11,2216.4700000000003,6,18,2024,2,1
194265,SKU_1416,T-shirt,44,2024-02-11 23:00:00,54.62,86941.0,United States,0.12,Credit Card,12.81,Stationery,Online,Not Returned,FedEx,Paris,Medium,2024-02-11,2403.2799999999997,6,23,2024,2,2
668810,SKU_1122,USB Cable,6,2024-02-12 02:00:00,76.64,18915.0,Germany,0.14,paypall,27.84,Electronics,In-store,Not Returned,FedEx,Rome,Low,2024-02-12,459.84000000000003,0,2,2024,2,1
387076,SKU_1706,Desk Lamp,34,2024-02-12 05:00:00,28.22,46376.0,United Kingdom,0.39,paypall,13.47,Furniture,In-store,Returned,DHL,Paris,Low,2024-02-12,959.48,0,5,2024,2,2
352020,SKU_1751,Headphones,35,2024-02-12 06:00:00,25.04,35203.0,Italy,0.27,paypall,8.37,Accessories,Online,Not Returned,DHL,Rome,Medium,2024-02-12,876.4,0,6,2024,2,1
148966,SKU_1002,Backpack,19,2024-02-12 08:00:00,45.79,47432.0,Portugal,0.35,Bank Transfer,16.14,Apparel,Online,Not Returned,UPS,Amsterdam,Low,2024-02-12,870.01,0,8,2024,2,1
145580,SKU_1261,Headphones,29,2024-02-12 10:00:00,33.03,41807.0,United Kingdom,0.21,Credit Card,13.27,Apparel,In-store,Not Returned,FedEx,Berlin,Medium,2024-02-12,957.87,0,10,2024,2,1
271162,SKU_1331,Backpack,2,2024-02-12 13:00:00,65.43,27094.0,United States,0.46,Bank Transfer,25.46,Stationery,Online,Not Returned,DHL,London,Low,2024-02-12,130.86,0,13,2024,2,0
727816,SKU_1002,Wireless Mouse,17,2024-02-12 16:00:00,92.78,62760.0,Norway,0.18,paypall,17.42,Apparel,In-store,Not Returned,Royal Mail,Berlin,High,2024-02-12,1577.26,0,16,2024,2,1
872455,SKU_1594,Wall Clock,31,2024-02-13 02:00:00,28.75,80768.0,Italy,0.33,Credit Card,25.85,Accessories,In-store,Not Returned,DHL,Berlin,High,2024-02-13,891.25,1,2,2024,2,1
964120,SKU_1199,Backpack,42,2024-02-13 04:00:00,45.64,51190.0,United States,0.25,Bank Transfer,20.26,Accessories,In-store,Returned,FedEx,Amsterdam,Low,2024-02-13,1916.88,1,4,2024,2,1
184732,SKU_1667,Blue Pen,7,2024-02-13 05:00:00,54.79,55130.0,Norway,0.13,Bank Transfer,7.65,Accessories,Online,Not Returned,FedEx,Amsterdam,High,2024-02-13,383.53,1,5,2024,2,1
853765,SKU_1278,T-shirt,38,2024-02-13 08:00:00,81.27,57908.0,Belgium,0.21,Credit Card,24.22,Electronics,In-store,Not Returned,DHL,Berlin,High,2024-02-13,3088.2599999999998,1,8,2024,2,0
586676,SKU_1293,Headphones,11,2024-02-13 10:00:00,60.42,42127.0,United States,0.12,paypall,20.29,Stationery,Online,Not Returned,FedEx,Berlin,High,2024-02-13,664.62,1,10,2024,2,0
903996,SKU_1389,Office Chair,40,2024-02-13 16:00:00,38.58,23230.0,Portugal,0.11,paypall,26.26,Furniture,Online,Not Returned,Royal Mail,London,High,2024-02-13,1543.1999999999998,1,16,2024,2,1
156682,SKU_1883,Backpack,48,2024-02-13 20:00:00,6.22,89491.0,Germany,0.32,paypall,20.86,Accessories,In-store,Not Returned,Royal Mail,Paris,High,2024-02-13,298.56,1,20,2024,2,1
762991,SKU_1617,Notebook,6,2024-02-13 22:00:00,75.84,12333.0,Germany,0.22,Credit Card,20.85,Accessories,Online,Not Returned,UPS,Paris,High,2024-02-13,455.04,1,22,2024,2,0
504100,SKU_1056,Backpack,48,2024-02-13 23:00:00,3.75,72635.0,Germany,0.14,Bank Transfer,8.34,Electronics,Online,Not Returned,UPS,Paris,High,2024-02-13,180.0,1,23,2024,2,1
765634,SKU_1770,Notebook,29,2024-02-14 05:00:00,78.13,36898.0,Italy,0.01,Credit Card,22.49,Furniture,In-store,Not Returned,FedEx,Paris,Medium,2024-02-14,2265.77,2,5,2024,2,2
684095,SKU_1786,USB Cable,3,2024-02-14 15:00:00,70.32,19725.0,Norway,0.4,Credit Card,6.56,Apparel,Online,Not Returned,DHL,Paris,Low,2024-02-14,210.95999999999998,2,15,2024,2,2
222194,SKU_1694,Office Chair,7,2024-02-14 22:00:00,99.54,68717.0,Sweden,0.2,Bank Transfer,14.56,Apparel,Online,Not Returned,Royal Mail,London,Low,2024-02-14,696.7800000000001,2,22,2024,2,0
706955,SKU_1485,Wireless Mouse,49,2024-02-14 23:00:00,1.57,49192.0,Belgium,0.03,paypall,16.44,Electronics,Online,Not Returned,DHL,Rome,Low,2024-02-14,76.93,2,23,2024,2,1
288151,SKU_1765,Headphones,29,2024-02-15 00:00:00,56.07,82520.0,United States,0.31,Credit Card,16.17,Furniture,Online,Not Returned,FedEx,Paris,Low,2024-02-15,1626.03,3,0,2024,2,1
541926,SKU_1422,Desk Lamp,43,2024-02-15 02:00:00,79.05,12653.0,Belgium,0.2,Credit Card,20.73,Stationery,In-store,Not Returned,FedEx,Rome,High,2024-02-15,3399.15,3,2,2024,2,2
669398,SKU_1238,T-shirt,24,2024-02-15 03:00:00,66.87,43857.0,United States,0.15,Credit Card,8.24,Electronics,Online,Not Returned,DHL,Amsterdam,High,2024-02-15,1604.88,3,3,2024,2,2
653064,SKU_1175,USB Cable,8,2024-02-15 07:00:00,69.32,60234.0,Norway,0.03,Credit Card,29.56,Electronics,Online,Returned,UPS,Paris,Medium,2024-02-15,554.56,3,7,2024,2,1
164367,SKU_1277,T-shirt,5,2024-02-15 09:00:00,66.75,12730.0,Germany,0.06,Bank Transfer,18.28,Electronics,Online,Not Returned,DHL,Paris,Medium,2024-02-15,333.75,3,9,2024,2,1
694830,SKU_1296,USB Cable,46,2024-02-15 11:00:00,71.52,16542.0,Spain,0.11,Bank Transfer,20.2,Electronics,Online,Not Returned,DHL,Rome,Low,2024-02-15,3289.9199999999996,3,11,2024,2,2
877275,SKU_1818,Headphones,26,2024-02-15 15:00:00,33.46,82777.0,Italy,0.26,Credit Card,15.21,Apparel,Online,Not Returned,DHL,Amsterdam,High,2024-02-15,869.96,3,15,2024,2,1
890917,SKU_1601,Office Chair,20,2024-02-15 19:00:00,45.43,44670.0,Belgium,0.27,paypall,18.61,Electronics,Online,Not Returned,FedEx,London,Medium,2024-02-15,908.6,3,19,2024,2,0
166771,SKU_1593,Wireless Mouse,36,2024-02-15 20:00:00,30.25,61131.0,Sweden,0.31,paypall,22.91,Accessories,Online,Not Returned,FedEx,Rome,Medium,2024-02-15,1089.0,3,20,2024,2,1
570908,SKU_1856,Office Chair,21,2024-02-16 08:00:00,24.98,45308.0,Italy,0.13,Bank Transfer,17.63,Electronics,In-store,Not Returned,FedEx,London,High,2024-02-16,524.58,4,8,2024,2,1
449002,SKU_1176,Desk Lamp,13,2024-02-16 15:00:00,25.1,25055.0,Spain,0.14,paypall,7.96,Electronics,In-store,Not Returned,UPS,Paris,Medium,2024-02-16,326.3,4,15,2024,2,0
311540,SKU_1297,Wireless Mouse,3,2024-02-16 17:00:00,39.83,74355.0,Germany,0.14,Credit Card,16.96,Accessories,Online,Returned,DHL,London,High,2024-02-16,119.49,4,17,2024,2,0
537455,SKU_1997,White Mug,30,2024-02-16 19:00:00,70.36,99573.0,United Kingdom,0.2,Credit Card,7.34,Furniture,Online,Not Returned,UPS,London,Medium,2024-02-16,2110.8,4,19,2024,2,0
682183,SKU_1129,USB Cable,35,2024-02-16 21:00:00,96.52,33989.0,Spain,0.11,paypall,25.86,Furniture,In-store,Not Returned,FedEx,London,High,2024-02-16,3378.2,4,21,2024,2,2
534159,SKU_1615,T-shirt,5,2024-02-16 23:00:00,2.28,68537.0,Australia,0.23,paypall,21.68,Apparel,Online,Not Returned,UPS,Paris,High,2024-02-16,11.399999999999999,4,23,2024,2,1
162559,SKU_1269,Backpack,42,2024-02-17 00:00:00,59.64,21426.0,Italy,0.39,paypall,7.84,Electronics,In-store,Not Returned,DHL,Amsterdam,High,2024-02-17,2504.88,5,0,2024,2,2
408904,SKU_1216,USB Cable,8,2024-02-17 07:00:00,24.8,65098.0,Australia,0.28,Credit Card,29.88,Apparel,Online,Not Returned,UPS,Amsterdam,Medium,2024-02-17,198.4,5,7,2024,2,1
353033,SKU_1478,Office Chair,10,2024-02-17 11:00:00,67.7,67973.0,Belgium,0.19,Credit Card,25.87,Stationery,Online,Not Returned,Royal Mail,Berlin,High,2024-02-17,677.0,5,11,2024,2,2
583055,SKU_1111,Wall Clock,17,2024-02-18 01:00:00,15.21,64446.0,Italy,0.34,Credit Card,5.28,Accessories,Online,Not Returned,DHL,Rome,High,2024-02-18,258.57,6,1,2024,2,1
363772,SKU_1136,Headphones,45,2024-02-18 04:00:00,63.74,22893.0,Spain,0.03,paypall,6.02,Stationery,In-store,Not Returned,FedEx,Berlin,Medium,2024-02-18,2868.3,6,4,2024,2,2
684141,SKU_1688,Wireless Mouse,21,2024-02-18 09:00:00,37.16,10345.0,Spain,0.28,Credit Card,16.29,Apparel,In-store,Not Returned,Royal Mail,London,Low,2024-02-18,780.3599999999999,6,9,2024,2,0
396202,SKU_1298,Notebook,48,2024-02-18 11:00:00,95.43,28976.0,Netherlands,0.43,Bank Transfer,6.43,Accessories,Online,Returned,UPS,Rome,Low,2024-02-18,4580.64,6,11,2024,2,2
296150,SKU_1478,Wall Clock,46,2024-02-18 14:00:00,40.49,62932.0,Netherlands,0.26,paypall,28.43,Accessories,In-store,Not Returned,Royal Mail,London,Low,2024-02-18,1862.5400000000002,6,14,2024,2,2
936539,SKU_1777,Wireless Mouse,26,2024-02-18 19:00:00,49.35,84558.0,Spain,0.4,Credit Card,28.86,Electronics,In-store,Not Returned,FedEx,Amsterdam,Low,2024-02-18,1283.1000000000001,6,19,2024,2,1
149108,SKU_1053,Notebook,15,2024-02-18 23:00:00,63.25,67770.0,France,0.16,Bank Transfer,20.57,Furniture,In-store,Not Returned,Royal Mail,Paris,Low,2024-02-18,948.75,6,23,2024,2,1
656862,SKU_1664,USB Cable,40,2024-02-19 00:00:00,94.97,11639.0,Portugal,0.18,Credit Card,15.69,Apparel,Online,Not Returned,Royal Mail,London,Medium,2024-02-19,3798.8,0,0,2024,2,2
872045,SKU_1773,White Mug,5,2024-02-19 01:00:00,51.47,25080.0,France,0.07,paypall,18.48,Apparel,Online,Not Returned,UPS,Berlin,Low,2024-02-19,257.35,0,1,2024,2,1
464188,SKU_1095,Backpack,26,2024-02-19 08:00:00,67.85,99064.0,Norway,0.23,Bank Transfer,29.17,Stationery,Online,Not Returned,FedEx,Rome,High,2024-02-19,1764.1,0,8,2024,2,2
877499,SKU_1343,Backpack,40,2024-02-19 10:00:00,76.64,13647.0,France,0.29,Credit Card,16.06,Furniture,Online,Not Returned,Royal Mail,Paris,Low,2024-02-19,3065.6,0,10,2024,2,0
899336,SKU_1054,T-shirt,48,2024-02-19 12:00:00,39.37,56796.0,Norway,0.44,Bank Transfer,17.99,Apparel,In-store,Not Returned,Royal Mail,Paris,High,2024-02-19,1889.7599999999998,0,12,2024,2,2
456858,SKU_1709,White Mug,39,2024-02-19 14:00:00,4.1,44934.0,Portugal,0.48,paypall,9.13,Apparel,In-store,Not Returned,Royal Mail,Rome,Low,2024-02-19,159.89999999999998,0,14,2024,2,1
863807,SKU_1790,Desk Lamp,14,2024-02-19 19:00:00,69.24,77599.0,Australia,0.01,paypall,12.52,Stationery,In-store,Not Returned,UPS,London,Low,2024-02-19,969.3599999999999,0,19,2024,2,1
339027,SKU_1689,T-shirt,41,2024-02-19 20:00:00,2.31,99417.0,United States,0.1,Bank Transfer,6.61,Stationery,Online,Returned,UPS,London,Low,2024-02-19,94.71000000000001,0,20,2024,2,1
804804,SKU_1204,White Mug,35,2024-02-19 22:00:00,43.87,98502.0,Netherlands,0.24,paypall,24.54,Accessories,In-store,Not Returned,DHL,London,High,2024-02-19,1535.4499999999998,0,22,2024,2,2
537160,SKU_1427,Office Chair,10,2024-02-20 00:00:00,35.98,79773.0,Belgium,0.36,paypall,19.58,Furniture,Online,Not Returned,Royal Mail,Rome,Medium,2024-02-20,359.79999999999995,1,0,2024,2,2
292259,SKU_1140,Blue Pen,31,2024-02-20 01:00:00,19.42,41780.0,Italy,0.22,Bank Transfer,20.04,Accessories,Online,Not Returned,FedEx,Berlin,Low,2024-02-20,602.0200000000001,1,1,2024,2,1
631892,SKU_1943,Headphones,43,2024-02-20 03:00:00,42.76,46801.0,Netherlands,0.01,Credit Card,21.77,Furniture,Online,Not Returned,UPS,Amsterdam,Medium,2024-02-20,1838.6799999999998,1,3,2024,2,2
806133,SKU_1741,Wireless Mouse,46,2024-02-20 09:00:00,80.48,47874.0,Belgium,0.01,Credit Card,13.14,Accessories,Online,Not Returned,FedEx,Berlin,High,2024-02-20,3702.0800000000004,1,9,2024,2,2
902843,SKU_1474,Notebook,40,2024-02-20 20:00:00,96.22,24793.0,Sweden,0.24,Credit Card,9.82,Stationery,In-store,Not Returned,UPS,Paris,Medium,2024-02-20,3848.8,1,20,2024,2,2
409061,SKU_1573,USB Cable,29,2024-02-21 07:00:00,19.56,38250.0,Italy,0.26,Bank Transfer,23.04,Electronics,Online,Not Returned,FedEx,London,Low,2024-02-21,567.24,2,7,2024,2,0
866144,SKU_1162,Office Chair,27,2024-02-21 09:00:00,49.98,33037.0,Portugal,0.49,Credit Card,19.74,Furniture,Online,Not Returned,DHL,London,Low,2024-02-21,1349.4599999999998,2,9,2024,2,2
383074,SKU_1478,Wall Clock,47,2024-02-21 11:00:00,29.46,49599.0,United States,0.31,Credit Card,25.31,Accessories,In-store,Not Returned,FedEx,Paris,Medium,2024-02-21,1384.6200000000001,2,11,2024,2,0
703317,SKU_1107,Notebook,10,2024-02-21 12:00:00,7.57,32674.0,Norway,0.26,Bank Transfer,7.34,Accessories,In-store,Not Returned,UPS,Berlin,Low,2024-02-21,75.7,2,12,2024,2,1
375782,SKU_1270,Headphones,45,2024-02-21 14:00:00,16.21,84191.0,Norway,0.22,Bank Transfer,14.44,Accessories,Online,Not Returned,UPS,London,Low,2024-02-21,729.45,2,14,2024,2,1
367868,SKU_1625,Blue Pen,18,2024-02-21 15:00:00,74.51,78423.0,Sweden,0.26,Credit Card,19.62,Apparel,In-store,Not Returned,Royal Mail,Rome,Medium,2024-02-21,1341.18,2,15,2024,2,1
165738,SKU_1236,Office Chair,11,2024-02-21 16:00:00,36.36,11804.0,Netherlands,0.31,Credit Card,28.6,Stationery,Online,Not Returned,UPS,Paris,High,2024-02-21,399.96,2,16,2024,2,1
198705,SKU_1990,Backpack,6,2024-02-21 17:00:00,76.88,76637.0,Italy,0.17,paypall,24.3,Accessories,In-store,Not Returned,UPS,Berlin,Medium,2024-02-21,461.28,2,17,2024,2,2
163109,SKU_1603,Blue Pen,18,2024-02-21 21:00:00,30.09,90923.0,Italy,0.43,Credit Card,13.3,Accessories,In-store,Not Returned,DHL,Paris,Medium,2024-02-21,541.62,2,21,2024,2,1
362322,SKU_1386,USB Cable,2,2024-02-21 23:00:00,25.05,20633.0,Norway,0.2,Bank Transfer,15.49,Electronics,Online,Not Returned,Royal Mail,Berlin,Low,2024-02-21,50.1,2,23,2024,2,1
593499,SKU_1357,Headphones,18,2024-02-22 01:00:00,20.94,31768.0,Germany,0.35,paypall,28.71,Accessories,Online,Not Returned,DHL,Berlin,Medium,2024-02-22,376.92,3,1,2024,2,1
880750,SKU_1464,Wireless Mouse,15,2024-02-22 03:00:00,2.01,91856.0,United States,0.15,Credit Card,27.17,Stationery,In-store,Not Returned,FedEx,London,High,2024-02-22,30.15,3,3,2024,2,0
750050,SKU_1991,Blue Pen,2,2024-02-22 04:00:00,12.91,16040.0,United Kingdom,0.04,Bank Transfer,27.65,Furniture,Online,Not Returned,UPS,Amsterdam,Medium,2024-02-22,25.82,3,4,2024,2,1
613426,SKU_1050,T-shirt,30,2024-02-22 08:00:00,88.58,50602.0,Belgium,0.12,Credit Card,17.27,Apparel,In-store,Not Returned,DHL,Amsterdam,Medium,2024-02-22,2657.4,3,8,2024,2,0
332359,SKU_1138,Backpack,20,2024-02-22 10:00:00,77.09,84623.0,Germany,0.27,paypall,22.78,Furniture,In-store,Not Returned,UPS,Berlin,High,2024-02-22,1541.8000000000002,3,10,2024,2,1
829438,SKU_1960,Office Chair,27,2024-02-22 11:00:00,42.25,51375.0,Italy,0.37,Credit Card,17.18,Electronics,Online,Not Returned,DHL,London,Low,2024-02-22,1140.75,3,11,2024,2,1
734202,SKU_1669,Backpack,6,2024-02-22 12:00:00,59.88,48257.0,Australia,0.13,Bank Transfer,15.89,Electronics,In-store,Not Returned,UPS,Rome,High,2024-02-22,359.28000000000003,3,12,2024,2,1
524558,SKU_1857,Blue Pen,47,2024-02-22 13:00:00,59.66,24570.0,Australia,0.21,Bank Transfer,29.17,Electronics,In-store,Not Returned,Royal Mail,London,Medium,2024-02-22,2804.02,3,13,2024,2,0
132070,SKU_1291,Backpack,41,2024-02-22 18:00:00,26.27,74436.0,United States,0.28,Bank Transfer,25.7,Stationery,Online,Not Returned,DHL,Paris,High,2024-02-22,1077.07,3,18,2024,2,2
